Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,goal_time_h,goal_time_a,finished,red_cards_h,red_cards_a,BbAv>2.5,PSCH,PSCD,PSCA
I1,16/03/2019,Sassuolo,Sampdoria,3,5,"38,63,91","15,36,39,46,72",93,,,2,2.38,3.34,3.28
I1,16/03/2019,Spal,Roma,2,1,"22,59",53,96,,,1.83,3.7,3.3,2.21
I1,16/03/2019,Torino,Bologna,2,3,"6,89","29,34,64",96,91,88,2.39,2.11,3.14,4.3
I1,17/03/2019,Atalanta,Chievo,1,1,55,32,96,,,1.57,1.22,6.86,14.93
I1,17/03/2019,Empoli,Frosinone,2,1,"20,38",70,96,,,1.95,1.79,3.78,4.91
I1,17/03/2019,Genoa,Juventus,2,0,"72,81",,94,,,2.09,6.04,3.43,1.75
I1,17/03/2019,Lazio,Parma,4,1,"22,26,38,44",77,92,,,1.64,1.28,6.04,11.74
I1,17/03/2019,Milan,Inter,2,3,"57,71","3,51,67",96,,,2.2,2.7,3.05,3.06
I1,17/03/2019,Napoli,Udinese,4,2,"17,26,57,69","30,36",95,,,1.57,1.21,6.95,16.37
I1,29/03/2019,Chievo,Cagliari,0,3,,"16,33,43",92,52,,2.34,2.61,3.1,3.13
I1,30/03/2019,Juventus,Empoli,1,0,72,,94,,,1.64,1.31,5.28,12.69
I1,30/03/2019,Sampdoria,Milan,1,0,1,,96,,,2.04,3.09,3.27,2.53
I1,30/03/2019,Udinese,Genoa,2,0,"4,61",,93,,,2.45,2.76,3.14,2.91
I1,31/03/2019,Bologna,Sassuolo,2,1,"68,95",91,97,,,2.05,2.22,3.37,3.58
I1,31/03/2019,Fiorentina,Torino,1,1,7,34,95,,,2.17,2.24,3.31,3.61
I1,31/03/2019,Frosinone,Spal,0,1,,13,92,,,2.37,3.03,3.15,2.65
I1,31/03/2019,Inter,Lazio,0,1,,13,94,,,1.94,2.61,3.22,3.02
I1,31/03/2019,Parma,Atalanta,1,3,8,"24,75,93",95,,,1.66,6.09,4.33,1.57
I1,31/03/2019,Roma,Napoli,1,4,45,"2,50,54,81",92,,,1.77,3.39,3.55,2.23
I1,02/04/2019,Cagliari,Juventus,0,2,,"22,85",94,,,2.18,6.04,3.48,1.74
I1,02/04/2019,Milan,Udinese,1,1,44,64,94,,,1.91,1.59,3.88,6.96
I1,03/04/2019,Empoli,Napoli,2,1,"28,52",44,94,,,1.6,5.94,4.45,1.57
I1,03/04/2019,Frosinone,Parma,3,2,"12,45,112","18,58",114,,,2.21,2.07,3.28,4.21
I1,03/04/2019,Genoa,Inter,0,4,,"15,40,54,80",91,39,,2.28,4.35,3.57,1.93
I1,03/04/2019,Roma,Fiorentina,2,2,"14,57","12,51",94,,,1.72,2.01,3.67,3.88
I1,03/04/2019,Spal,Lazio,1,0,89,,96,,,1.91,6.14,3.96,1.63
I1,03/04/2019,Torino,Sampdoria,2,1,"33,46",83,94,,,2.09,2.22,3.31,3.68
I1,04/04/2019,Atalanta,Bologna,4,1,"3,5,9,15",54,92,,,1.66,1.4,4.93,8.86
I1,04/04/2019,Sassuolo,Chievo,4,0,"4,45,47,57",,92,,,2.04,1.71,3.74,5.69
I1,06/04/2019,Juventus,Milan,2,1,"60,84",39,94,,,2.21,1.88,3.26,5.23
I1,06/04/2019,Parma,Torino,0,0,,,95,,,2.13,4.8,3.71,1.82
I1,06/04/2019,Sampdoria,Roma,0,1,,75,94,,,1.71,2.62,3.5,2.8
I1,07/04/2019,Cagliari,Spal,2,1,"3,6",18,95,,,2.31,2.18,3.11,4.07
I1,07/04/2019,Fiorentina,Frosinone,0,1,,84,96,,,1.87,1.42,4.64,8.74
I1,07/04/2019,Inter,Atalanta,0,0,,,92,,,1.8,2.2,3.51,3.48
I1,07/04/2019,Lazio,Sassuolo,2,2,"53,94","57,89",96,,,1.59,1.37,5.19,9.01
I1,07/04/2019,Napoli,Genoa,1,1,34,45,93,,28,1.64,1.28,5.81,12.05
I1,07/04/2019,Udinese,Empoli,3,2,"14,41,45","11,24",96,63,,2.06,2.54,3.11,3.23
I1,08/04/2019,Bologna,Chievo,3,0,"65,68,89",,92,,79,2.11,1.45,4.49,8.48
I1,13/04/2019,Milan,Lazio,1,0,79,,96,,,2.01,2.76,3.34,2.76
I1,13/04/2019,Roma,Udinese,1,0,67,,92,,,1.65,1.63,4.05,5.88
I1,13/04/2019,Spal,Juventus,2,1,"49,74",30,94,,,2.35,3.55,2.91,2.5
I1,14/04/2019,Chievo,Napoli,1,3,90,"15,64,81",91,,,1.66,10.73,5.35,1.33
I1,14/04/2019,Fiorentina,Bologna,0,0,,,93,,,1.97,2.07,3.41,3.99
I1,14/04/2019,Frosinone,Inter,1,3,61,"19,37,92",95,,,1.81,7.7,4.46,1.48
I1,14/04/2019,Sampdoria,Genoa,2,0,"3,53",,94,,51,2.07,2.36,3.14,3.54
I1,14/04/2019,Sassuolo,Parma,0,0,,,93,,,1.88,1.7,3.64,5.97
I1,14/04/2019,Torino,Cagliari,1,1,52,75,96,73,94,2.19,1.75,3.6,5.58
I1,15/04/2019,Atalanta,Empoli,0,0,,,93,,,1.5,1.35,5.27,9.49
I1,17/04/2019,Lazio,Udinese,2,0,"21,24",,93,,,1.71,1.32,5.49,10.54
I1,20/04/2019,Bologna,Sampdoria,3,0,"54,69,83",,93,,,1.98,2.27,3.33,3.5
I1,20/04/2019,Cagliari,Frosinone,1,0,27,,95,79,,2.1,1.92,3.44,4.63
I1,20/04/2019,Empoli,Spal,2,4,"22,47","38,44,61,88",94,,,2,2.24,3.31,3.63
I1,20/04/2019,Genoa,Torino,0,1,,58,93,,,2.36,3.06,3.04,2.71
I1,20/04/2019,Inter,Roma,1,1,61,14,93,,,1.74,1.82,4.02,4.37
I1,20/04/2019,Juventus,Fiorentina,2,1,"37,53",6,93,,,1.98,1.44,4.44,9.03
I1,20/04/2019,Lazio,Chievo,1,2,67,"49,51",95,"34,95",,1.48,1.16,8.33,20.56
I1,20/04/2019,Parma,Milan,1,1,87,69,96,,,2.1,5.94,3.74,1.68
I1,20/04/2019,Udinese,Sassuolo,1,1,80,31,92,,,2.06,2.31,3.28,3.48
I1,22/04/2019,Napoli,Atalanta,1,2,28,"69,8",93,,,1.62,2.2,3.54,3.47
I1,27/04/2019,Bologna,Empoli,3,1,"51,82,94",17,96,,,1.83,1.72,4.01,5.01
I1,27/04/2019,Inter,Juventus,1,1,7,62,93,,,2.17,2.82,3.28,2.73
I1,27/04/2019,Roma,Cagliari,3,0,"5,8,86",,92,,,1.62,1.36,5.33,9.04
I1,28/04/2019,Chievo,Parma,1,1,66,38,94,,,2.09,2.87,3.23,2.73
I1,28/04/2019,Frosinone,Napoli,0,2,"19,49",,94,,,1.67,10.94,5.46,1.32
I1,28/04/2019,Sampdoria,Lazio,1,2,57,"3,19",94,,,1.7,3.17,3.67,2.29
I1,28/04/2019,Spal,Genoa,1,1,36,56,93,,,2.39,3.13,2.96,2.73
I1,28/04/2019,Torino,Milan,2,0,"58,69",,94,,81,2.33,2.78,3.06,2.96
I1,29/04/2019,Atalanta,Udinese,2,0,"82,85",,92,,,1.61,1.38,5,9.11
I1,29/04/2019,Fiorentina,Sassuolo,0,1,,37,95,,,1.83,1.65,4.07,5.59
I1,03/05/2019,Juventus,Torino,1,1,84,17,95,,,2.11,1.59,4.04,6.49
I1,04/05/2019,Chievo,Spal,0,4,,"8,47,55,81",91,,,2.18,3.76,3.17,2.25
I1,04/05/2019,Udinese,Inter,0,0,,,94,,,1.81,5.74,3.84,1.68
I1,05/05/2019,Empoli,Fiorentina,1,0,54,,95,,,1.64,2.51,3.75,2.78
I1,05/05/2019,Genoa,Roma,1,1,91,82,96,,,1.8,3.36,3.37,2.32
I1,05/05/2019,Lazio,Atalanta,1,3,3,"22,58,76",94,,,1.67,2.45,3.54,2.99
I1,05/05/2019,Napoli,Cagliari,2,1,"85,97",63,101,,96,1.49,1.22,7.58,11.89
I1,05/05/2019,Parma,Sampdoria,3,3,"2,67,71","28,38,61",93,91,88,1.84,3.08,3.28,2.53
I1,05/05/2019,Sassuolo,Frosinone,2,2,"66,77","8,36",93,,,1.82,1.67,4.1,5.4
I1,06/05/2019,Milan,Bologna,2,1,"37,67",72,96,74,"95,96",1.95,1.85,3.42,5.12
I1,11/05/2019,Atalanta,Genoa,2,1,"46,53",89,93,,,1.65,1.58,3.89,7.08
I1,11/05/2019,Cagliari,Lazio,1,2,91,"31,53",95,,,1.75,4.42,3.92,1.83
I1,11/05/2019,Fiorentina,Milan,0,1,,35,95,,,1.96,3,3.45,2.49
I1,12/05/2019,Frosinone,Udinese,1,3,85,"11,41,44",93,,,1.91,3.82,3.32,2.16
I1,12/05/2019,Roma,Juventus,2,0,"79,91",,93,,,1.78,2.69,3.49,2.73
I1,12/05/2019,Sampdoria,Empoli,1,2,91,"56,75",96,,,1.56,2.25,3.92,3.07
I1,12/05/2019,Spal,Napoli,1,2,83,"49,88",94,,,1.63,5.16,3.93,1.72
I1,12/05/2019,Torino,Sassuolo,3,2,"56,81,82","27,71",94,,28,1.8,1.57,4.32,6.11
I1,13/05/2019,Bologna,Parma,4,1,"52,59,72,84",81,91,,62,1.92,1.73,3.42,6.32
I1,13/05/2019,Inter,Chievo,2,0,"39,86",,94,,76,1.37,1.14,9.11,22.62
I1,18/05/2019,Genoa,Cagliari,1,1,89,40,95,92,,1.93,1.53,4.39,6.62
I1,18/05/2019,Sassuolo,Roma,0,0,,,96,,,1.45,4.99,4.38,1.67
I1,18/05/2019,Udinese,Spal,3,2,"5,31,35","53,59",94,,,1.71,1.56,4.3,6.35
I1,19/05/2019,Chievo,Sampdoria,0,0,,,93,40,,1.45,3.95,3.99,1.91
I1,19/05/2019,Empoli,Torino,4,1,"27,65,70,88",56,94,,,1.83,3.09,3.75,2.3
I1,19/05/2019,Juventus,Atalanta,1,1,80,33,93,91,,1.74,2.32,3.27,3.46
I1,19/05/2019,Milan,Frosinone,2,0,"57,66",,93,,,1.42,1.18,8.13,16.12
I1,19/05/2019,Napoli,Inter,4,1,"16,61,71,78",81,92,,,1.7,2.48,3.37,3.08
I1,19/05/2019,Parma,Fiorentina,1,0,80,,94,,,1.76,4.08,3.04,2.21
I1,20/05/2019,Lazio,Bologna,3,3,"14,59,80","50,51,63",94,,,1.75,2.46,2.96,3.56
I1,25/05/2019,Bologna,Napoli,3,2,"43,45,88","57,77",95,,,1.44,3.18,3.68,2.28
I1,25/05/2019,Frosinone,Chievo,0,0,91,,91,,,1.47,2.07,3.67,3.71
I1,26/05/2019,Atalanta,Sassuolo,3,1,"35,53,65",19,94,,"45,83",1.37,1.27,6.25,11.53
I1,26/05/2019,Cagliari,Udinese,1,2,17,"59,69",95,,,1.66,1.85,3.88,4.34
I1,26/05/2019,Fiorentina,Genoa,0,0,,,93,,,2.22,2.34,2.73,4.2
I1,26/05/2019,Inter,Empoli,2,1,"51,81",76,98,96,94,1.47,1.27,6.36,10.94
I1,26/05/2019,Roma,Parma,2,1,"35,89",86,91,,,1.32,1.17,8.59,16.35
I1,26/05/2019,Sampdoria,Juventus,2,0,"84,91",,93,,,1.5,3.06,3.55,2.4
I1,26/05/2019,Spal,Milan,2,3,"28,53","18,23,66",94,,,1.58,5.41,4.3,1.63
I1,26/05/2019,Torino,Lazio,3,1,"51,53,80",66,92,,,1.51,2.36,3.56,3.12
